date,adm1_name,commodity,price,trust,market_count,lat,lon,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated
2007-01-01,ACEH,CHILI_RED,13414.34,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2007-02-01,ACEH,CHILI_RED,11579.625,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2007-03-01,ACEH,CHILI_RED,10709.105,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2007-04-01,ACEH,CHILI_RED,12209.95,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2007-05-01,ACEH,CHILI_RED,14058.99,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2007-06-01,ACEH,CHILI_RED,12340.154999999999,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2007-07-01,ACEH,CHILI_RED,13372.875,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2007-08-01,ACEH,CHILI_RED,13874.650000000001,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2007-09-01,ACEH,CHILI_RED,15352.59,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2007-10-01,ACEH,CHILI_RED,15067.175,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2007-11-01,ACEH,CHILI_RED,14246.545,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2007-12-01,ACEH,CHILI_RED,15020.065,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2008-01-01,ACEH,CHILI_RED,16520.315000000002,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2008-02-01,ACEH,CHILI_RED,15983.755000000001,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2008-03-01,ACEH,CHILI_RED,17287.055,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2008-04-01,ACEH,CHILI_RED,18870.21,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2008-05-01,ACEH,CHILI_RED,18424.045,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2008-06-01,ACEH,CHILI_RED,17903.489999999998,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2008-07-01,ACEH,CHILI_RED,21022.690000000002,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2008-08-01,ACEH,CHILI_RED,22077.59,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2008-09-01,ACEH,CHILI_RED,22935.47,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2008-10-01,ACEH,CHILI_RED,21243.614999999998,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2008-11-01,ACEH,CHILI_RED,18735.02,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2008-12-01,ACEH,CHILI_RED,18153.34,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2009-01-01,ACEH,CHILI_RED,17858.39,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2009-02-01,ACEH,CHILI_RED,17145.345,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2009-03-01,ACEH,CHILI_RED,17410.475,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2009-04-01,ACEH,CHILI_RED,17485.605,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2009-05-01,ACEH,CHILI_RED,17168.625,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2009-06-01,ACEH,CHILI_RED,17361.335,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2009-07-01,ACEH,CHILI_RED,19351.765,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2009-08-01,ACEH,CHILI_RED,20545.565,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2009-09-01,ACEH,CHILI_RED,19272.655,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2009-10-01,ACEH,CHILI_RED,18823.465,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2009-11-01,ACEH,CHILI_RED,18304.245000000003,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2009-12-01,ACEH,CHILI_RED,19524.43,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2010-01-01,ACEH,CHILI_RED,19198.425000000003,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2010-02-01,ACEH,CHILI_RED,18926.010000000002,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2010-03-01,ACEH,CHILI_RED,20036.28,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2010-04-01,ACEH,CHILI_RED,21092.545,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2010-05-01,ACEH,CHILI_RED,19567.765,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2010-06-01,ACEH,CHILI_RED,21304.745,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2010-07-01,ACEH,CHILI_RED,25170.855,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2010-08-01,ACEH,CHILI_RED,25351.06,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2010-09-01,ACEH,CHILI_RED,24498.175,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2010-10-01,ACEH,CHILI_RED,23236.91,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2010-11-01,ACEH,CHILI_RED,23612.375,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2010-12-01,ACEH,CHILI_RED,24858.23,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2011-01-01,ACEH,CHILI_RED,24164.0,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2011-02-01,ACEH,CHILI_RED,25124.42,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2011-03-01,ACEH,CHILI_RED,27299.725,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2011-04-01,ACEH,CHILI_RED,26419.13,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2011-05-01,ACEH,CHILI_RED,26476.985,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2011-06-01,ACEH,CHILI_RED,28354.46,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2011-07-01,ACEH,CHILI_RED,29102.28,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2011-08-01,ACEH,CHILI_RED,28481.485,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2011-09-01,ACEH,CHILI_RED,27474.045,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2011-10-01,ACEH,CHILI_RED,25395.629999999997,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2011-11-01,ACEH,CHILI_RED,26100.714999999997,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2011-12-01,ACEH,CHILI_RED,27473.84,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2012-01-01,ACEH,CHILI_RED,28465.275,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2012-02-01,ACEH,CHILI_RED,28838.985,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2012-03-01,ACEH,CHILI_RED,27580.68,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2012-04-01,ACEH,CHILI_RED,26351.245000000003,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2012-05-01,ACEH,CHILI_RED,26247.1,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2012-06-01,ACEH,CHILI_RED,26375.285,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2012-07-01,ACEH,CHILI_RED,28999.895,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2012-08-01,ACEH,CHILI_RED,27037.845,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2012-09-01,ACEH,CHILI_RED,25578.0,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2012-10-01,ACEH,CHILI_RED,24961.395,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2012-11-01,ACEH,CHILI_RED,25401.605,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2012-12-01,ACEH,CHILI_RED,26573.305,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2013-01-01,ACEH,CHILI_RED,29028.120000000003,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2013-02-01,ACEH,CHILI_RED,30063.175000000003,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2013-03-01,ACEH,CHILI_RED,26721.230000000003,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2013-04-01,ACEH,CHILI_RED,28026.215,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2013-05-01,ACEH,CHILI_RED,27047.34,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2013-06-01,ACEH,CHILI_RED,29152.015,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2013-07-01,ACEH,CHILI_RED,30263.735,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2013-08-01,ACEH,CHILI_RED,30053.93,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2013-09-01,ACEH,CHILI_RED,26250.4,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2013-10-01,ACEH,CHILI_RED,25148.965,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2013-11-01,ACEH,CHILI_RED,24058.245000000003,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2013-12-01,ACEH,CHILI_RED,24298.934999999998,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2014-01-01,ACEH,CHILI_RED,26711.205,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2014-02-01,ACEH,CHILI_RED,26096.0,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2014-03-01,ACEH,CHILI_RED,25146.559999999998,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2014-04-01,ACEH,CHILI_RED,25549.975,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2014-05-01,ACEH,CHILI_RED,25563.05,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2014-06-01,ACEH,CHILI_RED,26400.25,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2014-07-01,ACEH,CHILI_RED,26779.195,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2014-08-01,ACEH,CHILI_RED,26894.885,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2014-09-01,ACEH,CHILI_RED,26491.184999999998,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2014-10-01,ACEH,CHILI_RED,25630.6,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2014-11-01,ACEH,CHILI_RED,25715.415,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2014-12-01,ACEH,CHILI_RED,27381.550000000003,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2015-01-01,ACEH,CHILI_RED,32265.425,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2015-02-01,ACEH,CHILI_RED,31182.2,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2015-03-01,ACEH,CHILI_RED,26447.42,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2015-04-01,ACEH,CHILI_RED,25787.115,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2015-05-01,ACEH,CHILI_RED,26118.809999999998,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2015-06-01,ACEH,CHILI_RED,28186.9,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2015-07-01,ACEH,CHILI_RED,27770.965,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2015-08-01,ACEH,CHILI_RED,26845.96,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2015-09-01,ACEH,CHILI_RED,24422.83,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2015-10-01,ACEH,CHILI_RED,24505.85,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2015-11-01,ACEH,CHILI_RED,25808.675000000003,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2015-12-01,ACEH,CHILI_RED,27996.59,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2016-01-01,ACEH,CHILI_RED,34470.19,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2016-02-01,ACEH,CHILI_RED,45103.655,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2016-03-01,ACEH,CHILI_RED,30742.010000000002,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2016-04-01,ACEH,CHILI_RED,29090.239999999998,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2016-05-01,ACEH,CHILI_RED,28536.46,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2016-06-01,ACEH,CHILI_RED,29257.97,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2016-07-01,ACEH,CHILI_RED,32664.559999999998,7.2,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2016-08-01,ACEH,CHILI_RED,32547.915,7.6,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2016-09-01,ACEH,CHILI_RED,52651.735,7.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2016-10-01,ACEH,CHILI_RED,73975.0,8.149999999999999,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2016-11-01,ACEH,CHILI_RED,86215.275,8.4,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2016-12-01,ACEH,CHILI_RED,66870.685,8.6,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2017-01-01,ACEH,CHILI_RED,56573.72,8.6,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2017-02-01,ACEH,CHILI_RED,41375.78999999999,8.6,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2017-03-01,ACEH,CHILI_RED,24515.73,8.850000000000001,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2017-04-01,ACEH,CHILI_RED,27173.855000000003,8.850000000000001,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2017-05-01,ACEH,CHILI_RED,29233.935,8.850000000000001,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2017-06-01,ACEH,CHILI_RED,28681.14,8.850000000000001,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2017-07-01,ACEH,CHILI_RED,29376.205,8.6,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2017-08-01,ACEH,CHILI_RED,26939.684999999998,8.4,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2017-09-01,ACEH,CHILI_RED,27875.015,8.2,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2017-10-01,ACEH,CHILI_RED,28158.4,7.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2017-11-01,ACEH,CHILI_RED,28238.135000000002,7.6,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2017-12-01,ACEH,CHILI_RED,44512.24,7.2,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2018-01-01,ACEH,CHILI_RED,59660.945,7.2,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2018-02-01,ACEH,CHILI_RED,49263.46000000001,7.2,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2018-03-01,ACEH,CHILI_RED,35390.990000000005,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2018-04-01,ACEH,CHILI_RED,47239.375,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2018-05-01,ACEH,CHILI_RED,34625.850000000006,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2018-06-01,ACEH,CHILI_RED,34252.3,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2018-07-01,ACEH,CHILI_RED,34890.615000000005,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2018-08-01,ACEH,CHILI_RED,34145.565,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2018-09-01,ACEH,CHILI_RED,31197.34,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2018-10-01,ACEH,CHILI_RED,25581.42,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2018-11-01,ACEH,CHILI_RED,37379.345,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2018-12-01,ACEH,CHILI_RED,33832.215,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2019-01-01,ACEH,CHILI_RED,32557.83,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2019-02-01,ACEH,CHILI_RED,33598.535,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2019-03-01,ACEH,CHILI_RED,36208.085,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2019-04-01,ACEH,CHILI_RED,32106.425000000003,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2019-05-01,ACEH,CHILI_RED,34015.435,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2019-06-01,ACEH,CHILI_RED,38261.619999999995,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2019-07-01,ACEH,CHILI_RED,34396.465,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2019-08-01,ACEH,CHILI_RED,40010.91,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2019-09-01,ACEH,CHILI_RED,36901.935,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2019-10-01,ACEH,CHILI_RED,35098.235,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2019-11-01,ACEH,CHILI_RED,40230.115,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2019-12-01,ACEH,CHILI_RED,30823.16,6.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2020-01-01,ACEH,CHILI_RED,30133.335,7.2,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2020-02-01,ACEH,CHILI_RED,35659.79,7.6,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2020-03-01,ACEH,CHILI_RED,33758.335,7.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2020-04-01,ACEH,CHILI_RED,30783.335,8.2,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2020-05-01,ACEH,CHILI_RED,26886.364999999998,8.4,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2020-06-01,ACEH,CHILI_RED,21750.0,8.6,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2020-07-01,ACEH,CHILI_RED,27608.335,8.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2020-08-01,ACEH,CHILI_RED,32903.845,9.1,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2020-09-01,ACEH,CHILI_RED,26735.295,9.3,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2020-10-01,ACEH,CHILI_RED,44726.19,9.6,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2020-11-01,ACEH,CHILI_RED,39976.19,9.8,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2020-12-01,ACEH,CHILI_RED,47250.0,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2021-01-01,ACEH,CHILI_RED,40850.0,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2021-02-01,ACEH,CHILI_RED,38447.365,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2021-03-01,ACEH,CHILI_RED,43261.365000000005,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2021-04-01,ACEH,CHILI_RED,45928.57,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2021-05-01,ACEH,CHILI_RED,36147.06,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2021-06-01,ACEH,CHILI_RED,26658.335,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2021-07-01,ACEH,CHILI_RED,41273.81,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2021-08-01,ACEH,CHILI_RED,35762.5,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2021-09-01,ACEH,CHILI_RED,34795.455,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2021-10-01,ACEH,CHILI_RED,40750.0,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2021-11-01,ACEH,CHILI_RED,44761.365000000005,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2021-12-01,ACEH,CHILI_RED,30206.52,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2022-01-01,ACEH,CHILI_RED,20630.949999999997,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2022-02-01,ACEH,CHILI_RED,32291.665,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2022-03-01,ACEH,CHILI_RED,54440.475,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2022-04-01,ACEH,CHILI_RED,44254.39,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2022-05-01,ACEH,CHILI_RED,50553.985,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2022-06-01,ACEH,CHILI_RED,60889.26,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2022-07-01,ACEH,CHILI_RED,71101.625,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2022-08-01,ACEH,CHILI_RED,87102.26999999999,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2022-09-01,ACEH,CHILI_RED,73375.0,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2022-10-01,ACEH,CHILI_RED,45071.43,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2022-11-01,ACEH,CHILI_RED,33727.275,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2022-12-01,ACEH,CHILI_RED,37988.634999999995,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2023-01-01,ACEH,CHILI_RED,37698.86,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2023-02-01,ACEH,CHILI_RED,44237.5,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2023-03-01,ACEH,CHILI_RED,39630.95,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2023-04-01,ACEH,CHILI_RED,28841.27,9.95,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2023-05-01,ACEH,CHILI_RED,24875.0,9.95,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2023-06-01,ACEH,CHILI_RED,27818.18,9.95,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2023-07-01,ACEH,CHILI_RED,37505.0,9.95,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2023-08-01,ACEH,CHILI_RED,48181.82,9.95,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2023-09-01,ACEH,CHILI_RED,46875.0,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2023-10-01,ACEH,CHILI_RED,40238.64,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2023-11-01,ACEH,CHILI_RED,58840.91,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2023-12-01,ACEH,CHILI_RED,50675.0,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2024-01-01,ACEH,CHILI_RED,33000.0,10.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2024-02-01,ACEH,CHILI_RED,38346.6,9.8,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2024-03-01,ACEH,CHILI_RED,43542.45,9.6,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2024-04-01,ACEH,CHILI_RED,42055.165,9.3,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2024-05-01,ACEH,CHILI_RED,46114.57,9.1,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2024-06-01,ACEH,CHILI_RED,43696.990000000005,9.1,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2024-07-01,ACEH,CHILI_RED,43546.354999999996,9.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2024-08-01,ACEH,CHILI_RED,41429.485,9.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2024-09-01,ACEH,CHILI_RED,49689.205,8.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2024-10-01,ACEH,CHILI_RED,45008.215,8.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2024-11-01,ACEH,CHILI_RED,48823.405,8.8,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2024-12-01,ACEH,CHILI_RED,50293.19,8.7,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2025-01-01,ACEH,CHILI_RED,46483.235,8.7,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2025-02-01,ACEH,CHILI_RED,41370.994999999995,8.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2025-03-01,ACEH,CHILI_RED,42816.34,9.0,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2025-04-01,ACEH,CHILI_RED,41719.229999999996,9.2,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2025-05-01,ACEH,CHILI_RED,42908.755000000005,9.350000000000001,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2025-06-01,ACEH,CHILI_RED,43556.744999999995,9.4,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2025-07-01,ACEH,CHILI_RED,42713.494999999995,9.4,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2025-08-01,ACEH,CHILI_RED,48638.215,9.4,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2025-09-01,ACEH,CHILI_RED,49762.815,9.4,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2025-10-01,ACEH,CHILI_RED,48044.265,9.4,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2025-11-01,ACEH,CHILI_RED,45918.68,9.4,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2025-12-01,ACEH,CHILI_RED,48662.81,9.4,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2026-01-01,ACEH,CHILI_RED,45245.475,9.2,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2026-02-01,ACEH,CHILI_RED,42415.485,9.05,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2026-03-01,ACEH,CHILI_RED,42924.149999999994,8.9,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2026-04-01,ACEH,CHILI_RED,44840.649999999994,8.7,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
2026-05-01,ACEH,CHILI_RED,43446.795,8.5,6,5.175,96.13499999999999,29.0,33.0,0.94,0.0
